_id,createdDate,lastLogin,active,role,signUpSource,state
60083a1e325c8a17946255de,2021-01-20 14:11:42.022000074,2021-01-20 14:15:04.611000061,True,consumer,Email,WI
6008896c633aab121bb8e11d,2021-01-20 19:50:04.438999891,,True,consumer,Email,WI
60086a09b6310511daa4e1e9,2021-01-20 17:36:09.746999979,2021-01-20 17:36:10.045000076,True,consumer,Email,WI
60088d55633aab121bb8e41a,2021-01-20 20:06:45.740000010,2021-01-20 20:07:54.542000055,True,consumer,Email,WI
60088e5d633aab121bb8e5cf,2021-01-20 20:11:09.989000082,2021-01-20 20:11:10.035000086,True,consumer,Email,WI
60085b3dbe5fc90ee6a67b11,2021-01-20 16:33:01.151999950,2021-01-20 16:36:54.993000031,True,consumer,Email,WI
60088e44b6310511daa4ef80,2021-01-20 20:10:44.694999933,2021-01-20 20:11:55.931999922,True,consumer,Email,WI
6008893b633aab121bb8e0a9,2021-01-20 19:49:15.039999962,2021-01-20 19:50:33.204999924,True,consumer,Email,WI
6008893b633aab121bb8e0a9,2021-01-20 19:49:15.039999962,2021-01-20 19:50:33.204999924,True,consumer,Email,WI
60088d84633aab121bb8e4a6,2021-01-20 20:07:32.033999920,2021-01-20 20:07:32.078999996,True,consumer,Email,WI
6008873eb6310511daa4e8eb,2021-01-20 19:40:46.148000002,2021-01-20 19:42:58.792999983,True,consumer,Email,WI
60086978633aab121bb8c895,2021-01-20 17:33:44.062000036,2021-01-20 17:37:31.188999891,True,consumer,Email,WI
60088a25b6310511daa4ec42,2021-01-20 19:53:09.273999929,2021-01-20 19:54:22.851000071,True,consumer,Email,WI
6008622ebe5fc9247bab4eb9,2021-01-20 17:02:38.661999941,2021-01-20 17:02:38.930999994,False,consumer,Email,WI
6008893b633aab121bb8e0a9,2021-01-20 19:49:15.039999962,2021-01-20 19:50:33.204999924,True,consumer,Email,WI
6008897ab6310511daa4ebdc,2021-01-20 19:50:18.469000101,2021-01-20 19:50:18.526000023,True,consumer,Email,WI
60088a46b6310511daa4ec97,2021-01-20 19:53:42.901999950,2021-01-20 19:53:42.947999954,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
6008f02fb6310511daa4f314,2021-01-21 03:08:31.691999912,,True,consumer,Email,IL
600988557d983a11f63d08ef,2021-01-21 13:57:41.269000053,2021-01-21 13:57:41.484999895,True,consumer,Email,WI
6009885c50b33111fd61eee9,2021-01-21 13:57:48.490000010,2021-01-21 13:57:48.697999954,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
6009e60450b3311194385009,2021-01-21 20:37:25.243999958,,True,consumer,Email,WI
6009e60450b3311194385009,2021-01-21 20:37:25.243999958,,True,consumer,Email,WI
6008d447b6310511daa4f281,2021-01-21 01:09:27.424999952,,True,consumer,Email,WI
6009e60450b3311194385009,2021-01-21 20:37:25.243999958,,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
60099c1450b33111fd61f702,2021-01-21 15:21:56.506999969,,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
6008e9cdb6310511daa4f2e4,2021-01-21 02:41:17.263999939,,True,consumer,Email,IL
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
600a03e17d983a124e9adb0f,2021-01-21 22:44:49.842000008,,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
600987d77d983a11f63cfa92,2021-01-21 13:55:35.326999903,2021-01-21 13:59:21.062999964,True,consumer,Email,WI
600992d17d983a11f63d11ad,2021-01-21 14:42:25.107000113,,True,consumer,Email,WI
600b477e7d983a124e9ae061,2021-01-22 21:45:34.904000044,,True,consumer,Email,WI
600f008f4329897eac237bd8,2021-01-25 17:31:59.408999920,2021-01-25 17:35:51.917999983,True,consumer,Email,WI
600f008f4329897eac237bd8,2021-01-25 17:31:59.408999920,2021-01-25 17:35:51.917999983,True,consumer,Email,WI
600f008f4329897eac237bd8,2021-01-25 17:31:59.408999920,2021-01-25 17:35:51.917999983,True,consumer,Email,WI
600ed4815edb7811cde6b50b,2021-01-25 14:24:01.805999994,2021-01-25 14:24:02.036000013,True,consumer,Email,WI
600f008f4329897eac237bd8,2021-01-25 17:31:59.408999920,2021-01-25 17:35:51.917999983,True,consumer,Email,WI
600f41b2bd196811e68ea219,2021-01-25 22:09:55.030999899,2021-01-25 22:16:29.530999899,True,consumer,Email,WI
600f20c15edb787dce060911,2021-01-25 19:49:21.842999935,,True,consumer,Email,WI
600f47f06fd0dc1768a34a12,2021-01-25 22:36:32.551000118,2021-01-25 22:40:13.980999947,True,consumer,Email,WI
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286000013,2021-01-25 14:29:24.970000029,True,consumer,Email,WI
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286000013,2021-01-25 14:29:24.970000029,True,consumer,Email,WI
600f41b2bd196811e68ea219,2021-01-25 22:09:55.030999899,2021-01-25 22:16:29.530999899,True,consumer,Email,WI
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286000013,2021-01-25 14:29:24.970000029,True,consumer,Email,WI
600f008f4329897eac237bd8,2021-01-25 17:31:59.408999920,2021-01-25 17:35:51.917999983,True,consumer,Email,WI
600f008f4329897eac237bd8,2021-01-25 17:31:59.408999920,2021-01-25 17:35:51.917999983,True,consumer,Email,WI
600eea525edb7811cde6c81c,2021-01-25 15:57:07.029000044,,True,consumer,Email,WI
600f008f4329897eac237bd8,2021-01-25 17:31:59.408999920,2021-01-25 17:35:51.917999983,True,consumer,Email,WI
600ed48a5edb7811cde6b549,2021-01-25 14:24:10.969000101,2021-01-25 14:24:11.193000078,True,consumer,Email,WI
600f47f06fd0dc1768a34a12,2021-01-25 22:36:32.551000118,2021-01-25 22:40:13.980999947,True,consumer,Email,WI
600f47f06fd0dc1768a34a12,2021-01-25 22:36:32.551000118,2021-01-25 22:40:13.980999947,True,consumer,Email,WI
600ed42e43298911ce45d1fa,2021-01-25 14:22:39.286000013,2021-01-25 14:29:24.970000029,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ec73c60b1204902af4,2021-01-26 06:08:44.058000088,2021-01-26 06:08:44.266999959,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1e4a4b74c120bd18777,2021-01-26 06:08:36.799000025,2021-01-26 06:08:37.094000101,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
600fb1ac73c60b12049027bb,2021-01-26 06:07:40.878999949,2021-01-26 06:11:23.950000048,True,consumer,Email,WI
6011f33173c60b1804ce1102,2021-01-27 23:11:45.990999937,2021-01-27 23:11:46.039999962,True,consumer,Email,WI
6011f43ba4b74c18d3a8ca01,2021-01-27 23:16:11.933000088,2021-01-27 23:16:12.023000002,True,consumer,Email,WI
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.701999903,2021-01-27 23:16:11.197999954,True,consumer,Email,WI
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.701999903,2021-01-27 23:16:11.197999954,True,consumer,Email,WI
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.701999903,2021-01-27 23:16:11.197999954,True,consumer,Email,WI
6011f42773c60b1804ce1607,2021-01-27 23:15:51.960999966,2021-01-27 23:15:52.006000042,True,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,2021-01-27 15:50:39.664000034,2021-01-27 15:52:41.503000020,True,consumer,Email,WI
6010be65a4b74c120bd19edc,2021-01-27 01:14:13.599999905,2021-01-27 01:14:13.644000053,True,consumer,Email,WI
6010bddaa4b74c120bd19dfb,2021-01-27 01:11:54.996999979,2021-01-27 01:14:25.032000065,True,consumer,Email,WI
60118c0fa4b74c18d3a8c151,2021-01-27 15:51:43.510999918,2021-01-27 15:51:43.565999985,True,consumer,Email,WI
6011f33173c60b1804ce1102,2021-01-27 23:11:45.990999937,2021-01-27 23:11:46.039999962,True,consumer,Email,WI
6010bddaa4b74c120bd19dfb,2021-01-27 01:11:54.996999979,2021-01-27 01:14:25.032000065,True,consumer,Email,WI
6011f33173c60b1804ce1102,2021-01-27 23:11:45.990999937,2021-01-27 23:11:46.039999962,True,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,2021-01-27 15:50:39.664000034,2021-01-27 15:52:41.503000020,True,consumer,Email,WI
6010bddaa4b74c120bd19dfb,2021-01-27 01:11:54.996999979,2021-01-27 01:14:25.032000065,True,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,2021-01-27 15:50:39.664000034,2021-01-27 15:52:41.503000020,True,consumer,Email,WI
6011f31ea4b74c18d3a8c476,2021-01-27 23:11:26.701999903,2021-01-27 23:16:11.197999954,True,consumer,Email,WI
6010be6673c60b12049040ef,2021-01-27 01:14:14.980999947,2021-01-27 01:14:15.028000116,True,consumer,Email,WI
6011f33173c60b1804ce1102,2021-01-27 23:11:45.990999937,2021-01-27 23:11:46.039999962,True,consumer,Email,WI
6010be6173c60b12049040d7,2021-01-27 01:14:09.099999905,2021-01-27 01:14:09.163000107,True,consumer,Email,WI
60132acb73c60b3ca7f3ba32,2021-01-28 21:21:15.898000002,2021-01-28 21:25:01.904000044,True,consumer,Email,WI
60132acb73c60b3ca7f3ba32,2021-01-28 21:21:15.898000002,2021-01-28 21:25:01.904000044,True,consumer,Email,WI
600f00d05edb787dce05fb84,2021-01-25 17:33:04.549000025,,True,consumer,Email,WI
60132acb73c60b3ca7f3ba32,2021-01-28 21:21:15.898000002,2021-01-28 21:25:01.904000044,True,consumer,Email,WI
600f00d05edb787dce05fb84,2021-01-25 17:33:04.549000025,,True,consumer,Email,WI
60132b85a4b74c3cbc516295,2021-01-28 21:24:21.760999918,2021-01-28 21:24:21.913000107,True,consumer,Email,WI
60132b8b73c60b3ca7f3baee,2021-01-28 21:24:27.221999884,2021-01-28 21:24:27.387000084,True,consumer,Email,WI
600f19914329897eac238fef,2021-01-25 19:18:41.390000105,,True,consumer,Email,WI
6014558767804a1228b20d00,2021-01-29 18:35:51.391000032,2021-01-29 18:35:51.434000015,True,consumer,Email,WI
601465c567804a1228b20f89,2021-01-29 19:45:09.523000001,2021-01-29 19:45:09.566999912,True,consumer,Email,WI
60145a3c84231211ce796c5d,2021-01-29 18:55:56.506999969,2021-01-29 18:58:36.698999882,True,consumer,Email,WI
6014499c67804a1228b1f5b0,2021-01-29 17:45:00.842000008,2021-01-29 18:00:01.463999987,True,consumer,Email,WI
600f35015edb782098e2ac1b,2021-01-25 21:15:46.246000051,,True,consumer,Email,WI
60147001c8b50e11d8453c36,2021-01-29 20:28:49.403000116,2021-01-29 20:28:49.621999979,True,consumer,Email,WI
60145a5584231211ce796cac,2021-01-29 18:56:21.483999968,2021-01-29 18:56:21.542000055,True,consumer,Email,WI
6014558767804a1228b20d00,2021-01-29 18:35:51.391000032,2021-01-29 18:35:51.434000015,True,consumer,Email,WI
6014319173c60b3ca7f3bf01,2021-01-29 16:02:25.329999924,2021-01-29 16:05:28.917999983,True,consumer,Email,WI
6014558467804a1228b20cf0,2021-01-29 18:35:48.059999943,2021-01-29 18:35:48.132999897,True,consumer,Email,WI
6014485b84231211ce793d79,2021-01-29 17:39:39.323999882,2021-01-29 17:43:11.937000036,True,consumer,Email,WI
601431c173c60b3ca7f3bf63,2021-01-29 16:03:13.318000078,2021-01-29 16:03:13.361999989,True,consumer,Email,WI
601465a884231211ce796db3,2021-01-29 19:44:40.680000067,2021-01-29 19:44:40.757999897,True,consumer,Email,WI
60145ff384231211ce796d51,2021-01-29 19:20:19.721999884,,True,consumer,Email,
60146f2ac8b50e11d8452661,2021-01-29 20:25:14.220999956,2021-01-29 20:29:08.512000083,True,consumer,Email,WI
60145a3c84231211ce796c5d,2021-01-29 18:55:56.506999969,2021-01-29 18:58:36.698999882,True,consumer,Email,WI
6014658e67804a1228b20ef4,2021-01-29 19:44:14.197000027,2021-01-29 19:46:07.346999884,True,consumer,Email,WI
601442ce67804a1228b1dc41,2021-01-29 17:15:58.194999933,2021-01-29 17:18:54.023000002,True,consumer,Email,WI
601465a584231211ce796da5,2021-01-29 19:44:37.375999928,2021-01-29 19:44:37.437000036,True,consumer,Email,WI
60145ff384231211ce796d51,2021-01-29 19:20:19.721999884,,True,consumer,Email,
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184000015,,True,consumer,Email,OH
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184000015,,True,consumer,Email,OH
601890a99a1b091205b61ced,2021-02-01 23:37:13.078999996,2021-02-01 23:37:13.125999928,True,consumer,Email,WI
60183090c8b50e11d84549c0,2021-02-01 16:47:12.842999935,2021-02-01 16:48:32.030999899,True,consumer,Email,WI
60183090c8b50e11d84549c0,2021-02-01 16:47:12.842999935,2021-02-01 16:48:32.030999899,True,consumer,Email,WI
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184000015,,True,consumer,Email,OH
60182f4ac8b50e11d8454946,2021-02-01 16:41:46.572999954,2021-02-01 16:41:46.615000010,True,consumer,Email,WI
60182d6dc8b50e11d84547b2,2021-02-01 16:33:49.872999907,2021-02-01 16:36:01.759000063,True,consumer,Email,WI
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184000015,,True,consumer,Email,OH
60183c579a1b091205b61a5f,2021-02-01 17:37:27.795000076,2021-02-01 17:39:27.811000109,True,consumer,Email,WI
60147d2ac8b50e11d8453f53,2021-01-29 21:24:58.184000015,,True,consumer,Email,OH
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.019999981,2021-02-02 00:28:04.072999954,True,consumer,Email,WI
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.641999960,2021-02-02 00:29:09.976999998,True,consumer,Email,WI
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.641999960,2021-02-02 00:29:09.976999998,True,consumer,Email,WI
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.019999981,2021-02-02 00:28:04.072999954,True,consumer,Email,WI
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.641999960,2021-02-02 00:29:09.976999998,True,consumer,Email,WI
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.641999960,2021-02-02 00:29:09.976999998,True,consumer,Email,WI
60189c88c8b50e11d8454f2f,2021-02-02 00:27:52.816999912,2021-02-02 00:27:52.868000031,True,consumer,Email,WI
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.641999960,2021-02-02 00:29:09.976999998,True,consumer,Email,WI
60189c859a1b091205b61de1,2021-02-02 00:27:49.144999981,2021-02-02 00:27:49.193000078,True,consumer,Email,WI
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.641999960,2021-02-02 00:29:09.976999998,True,consumer,Email,WI
60189c74c8b50e11d8454eff,2021-02-02 00:27:32.641999960,2021-02-02 00:29:09.976999998,True,consumer,Email,WI
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.019999981,2021-02-02 00:28:04.072999954,True,consumer,Email,WI
60189c94c8b50e11d8454f6b,2021-02-02 00:28:04.019999981,2021-02-02 00:28:04.072999954,True,consumer,Email,WI
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551000118,,True,consumer,Email,
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551000118,,True,consumer,Email,
601ac1da591789121574dc07,2021-02-03 15:31:38.704999924,2021-02-03 15:31:38.908999920,True,consumer,Email,WI
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551000118,,True,consumer,Email,
60183e6c9a1b091205b61b49,2021-02-01 17:46:20.467999935,,True,consumer,Email,SC
601ac195af4b1a1205f7560f,2021-02-03 15:30:29.397000074,2021-02-03 15:34:11.042999983,True,consumer,Email,WI
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551000118,,True,consumer,Email,
60186237c8b50e11d8454d5f,2021-02-01 20:19:03.551000118,,True,consumer,Email,
601c6887969c0b11f7d0c81f,2021-02-04 21:35:03.045000076,2021-02-04 21:36:30.187999964,True,consumer,Email,WI
601c68d229c30a1227ada484,2021-02-04 21:36:18.529999970,2021-02-04 21:36:18.572000027,True,consumer,Email,WI
601c2c05969c0b11f7d0b097,2021-02-04 17:16:53.700000048,2021-02-04 17:20:30.227999926,True,consumer,Email,WI
601c2c6a29c30a1227ad93bd,2021-02-04 17:18:34.447000027,2021-02-04 17:18:34.650000095,True,consumer,Email,WI
601c2c05969c0b11f7d0b097,2021-02-04 17:16:53.700000048,2021-02-04 17:20:30.227999926,True,consumer,Email,WI
55308179e4b0eabd8f99caa2,2015-04-17 03:43:53.186000109,2018-05-07 17:23:40.003000021,True,consumer,,WI
60217fa799409b11fcf899fe,2021-02-08 18:15:03.713999987,,True,consumer,Email,WI
602176c9b57b8a12187fe77e,2021-02-08 17:37:13.950000048,2021-02-08 17:37:13.989000082,True,consumer,Email,WI
602176a3b57b8a12187fe717,2021-02-08 17:36:35.108999968,2021-02-08 17:36:35.150000095,True,consumer,Email,WI
6022998599409b11fcf89c53,2021-02-09 14:17:41.256999969,2021-02-09 14:18:58.835000038,True,consumer,Email,WI
60229990b57b8a12187fe9e0,2021-02-09 14:17:52.581000090,2021-02-09 14:17:52.625999928,True,consumer,Email,WI
60229990b57b8a12187fe9e0,2021-02-09 14:17:52.581000090,2021-02-09 14:17:52.625999928,True,consumer,Email,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
6024399defa60112282c0ac9,2021-02-10 19:53:01.857000113,2021-02-10 19:53:02.078999996,True,consumer,Email,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
5f2068904928021530f8fc34,2020-07-28 18:04:00.904999971,2021-02-04 15:30:05.375000000,True,fetch-staff,Email,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
59c124bae4b0299e55b0f330,2017-09-19 14:07:54.302000046,2021-02-08 16:42:58.117000103,True,fetch-staff,,WI
602558b1efa60114d20e5dc7,2021-02-11 16:17:53.737999916,2021-02-11 16:17:53.798000097,True,consumer,Email,WI
602538adb54593795bf692ac,2021-02-11 14:01:17.332000017,2021-02-11 14:01:17.388000011,True,consumer,Email,WI
60255883efa60114d20e5d4e,2021-02-11 16:17:07.502000093,2021-02-11 16:18:29.219000101,True,consumer,Email,WI
602558adb5459313e1e9b7ce,2021-02-11 16:17:49.831000090,2021-02-11 16:17:49.892999887,True,consumer,Email,WI
6025388fb54593795bf69234,2021-02-11 14:00:47.269000053,2021-02-11 14:00:47.332000017,True,consumer,Email,WI
5fb0a078be5fc9775c1f3945,2020-11-15 03:28:56.818000078,,True,consumer,Google,AL
60268c7aefa6011bb1510786,2021-02-12 14:11:06.240000010,2021-02-12 14:11:06.293999910,True,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
60268c69efa6011bb151075f,2021-02-12 14:10:49.407999992,2021-02-12 14:12:07.107000113,True,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
5fb0a078be5fc9775c1f3945,2020-11-15 03:28:56.818000078,,True,consumer,Google,AL
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
5a43c08fe4b014fd6b6a0612,2017-12-27 15:47:27.059000015,2021-02-12 16:22:37.154999971,True,consumer,,
5fbc35711d967d1222cbfefc,2020-11-23 22:19:29.509000063,2021-02-26 04:25:51.056999922,True,fetch-staff,Email,
5fbc35711d967d1222cbfefc,2020-11-23 22:19:29.509000063,2021-02-26 04:25:51.056999922,True,fetch-staff,Email,
5fbc35711d967d1222cbfefc,2020-11-23 22:19:29.509000063,2021-02-26 04:25:51.056999922,True,fetch-staff,Email,
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,2020-12-03 22:08:03.936000109,2021-02-26 22:39:16.799000025,True,fetch-staff,Email,NH
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa32b4d898c7a11a6bcebce,2020-11-04 22:29:33.309000015,2021-03-04 07:21:58.046999931,True,fetch-staff,Google,AL
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
